acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,closed,color_backend,correct,correct_correct_response,correct_correct_response_training,correct_new_1_keyboard_response,correct_new_keyboard_response,correct_new_mouse_response,correct_response,correct_response_train,count_Consent_form,count_correct_response,count_correct_response_training,count_ecouteur_form,count_experiment,count_experiment_loop,count_getting_started,count_logger_exp,count_new_1_keyboard_response,count_new_keyboard_response,count_new_mouse_response,count_osweb,count_play_sampler1,count_play_sampler2,count_play_sound1,count_play_sound2,count_redirect_to_limesurvey,count_stim_fill_sequence,count_study_finished,count_training_loop,count_training_seq,count_training_sketchpad,count_welcome_exp_page,count_welome,crossOriginIsolated,cursor_roi,cursor_x,cursor_y,datetime,description,devicePixelRatio,disable_garbage_collection,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullScreen,fullscreen,height,innerHeight,innerWidth,isBrowser,isSecureContext,jatos_uuid,keyboard_backend,length,mouse_backend,mozInnerScreenX,mozInnerScreenY,name,opensesame_codename,opensesame_version,origin,outerHeight,outerWidth,pageXOffset,pageYOffset,penwidth,repeat_cycle,response,response_correct_response,response_correct_response_training,response_new_1_keyboard_response,response_new_keyboard_response,response_new_mouse_response,response_time,response_time_correct_response,response_time_correct_response_training,response_time_new_1_keyboard_response,response_time_new_keyboard_response,response_time_new_mouse_response,response_time_training_sketchpad,response_time_welcome_exp_page,response_time_welome,response_training_sketchpad,response_welcome_exp_page,response_welome,round_decimals,sampler_backend,screenLeft,screenTop,screenX,screenY,scrollMaxX,scrollMaxY,scrollX,scrollY,sessionid,sound1,sound2,sound_1,sound_2,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,status,subject_nr,subject_parity,time_correct_response,time_correct_response_training,time_experiment_loop,time_logger_exp,time_new_1_keyboard_response,time_new_keyboard_response,time_new_mouse_response,time_play_sampler1,time_play_sampler2,time_play_sound1,time_play_sound2,time_redirect_to_limesurvey,time_training_loop,time_training_sketchpad,time_welcome_exp_page,time_welome,title,total_correct,total_response_time,total_responses,width
54,54,1472,1472,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,20,1,0,0,0,0,20,0,0,0,0,1,1,20,20,0,20,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,170,170,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_ban1,stim_ban3,1024,2,48000,-16,experiment,,0,even,118827,27640,147,119005,28410,21611,31694,25529,26786,116158,117355,34177,131,22180,20333,30747,Nouvelle expérience,14,38279,26,1024
52,52,1420,1420,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,21,1,0,0,0,0,21,0,0,0,0,1,1,21,21,0,21,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,63,63,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_sheng1,fill_shong1,1024,2,48000,-16,experiment,,0,even,121365,27640,147,121438,28410,21611,31694,25529,26786,119007,120203,34177,131,22180,20333,30747,Nouvelle expérience,14,38342,27,1024
50,50,1370,1370,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,22,1,0,0,0,0,22,0,0,0,0,1,1,22,22,0,22,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,7,7,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_seng1,fill_song1,1024,2,48000,-16,experiment,,0,even,124033,27640,147,124055,28410,21611,31694,25529,26786,121440,122944,34177,131,22180,20333,30747,Nouvelle expérience,14,38349,28,1024
48,48,1326,1326,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,23,1,0,0,0,0,23,0,0,0,0,1,1,23,23,0,23,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,93,93,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_tao2,fill_tao3,1024,2,48000,-16,experiment,,0,even,126933,27640,147,127039,28410,21611,31694,25529,26786,124057,125429,34177,131,22180,20333,30747,Nouvelle expérience,14,38442,29,1024
47,47,1300,1300,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,24,1,0,0,0,0,24,0,0,0,0,1,1,24,24,0,24,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,571,571,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_pan2,fill_pang2,1024,2,48000,-16,experiment,,0,even,129782,27640,147,130355,28410,21611,31694,25529,26786,127040,128394,34177,131,22180,20333,30747,Nouvelle expérience,14,39013,30,1024
48,48,1261,1261,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,25,1,0,0,0,0,25,0,0,0,0,1,1,25,25,0,25,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,67,67,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_dao3,stim_dao3,1024,2,48000,-16,experiment,,0,even,132459,27640,147,132537,28410,21611,31694,25529,26786,130356,131403,34177,131,22180,20333,30747,Nouvelle expérience,15,39080,31,1024
47,47,1222,1222,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,26,1,0,0,0,0,26,0,0,0,0,1,1,26,26,0,26,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,21,21,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_ma2,stim_ma4,1024,2,48000,-16,experiment,,0,even,134582,27640,147,134604,28410,21611,31694,25529,26786,132539,133547,34177,131,22180,20333,30747,Nouvelle expérience,15,39101,32,1024
45,45,1189,1189,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,27,1,0,0,0,0,27,0,0,0,0,1,1,27,27,0,27,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,125,125,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_mi1,fill_bi1,1024,2,48000,-16,experiment,,0,even,137045,27640,147,137171,28410,21611,31694,25529,26786,134605,135926,34177,131,22180,20333,30747,Nouvelle expérience,15,39226,33,1024
44,44,1161,1161,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,28,1,0,0,0,0,28,0,0,0,0,1,1,28,28,0,28,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,257,257,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_sheng3,stim_sheng3,1024,2,48000,-16,experiment,,0,even,140277,27640,147,140537,28410,21611,31694,25529,26786,137173,138721,34177,131,22180,20333,30747,Nouvelle expérience,15,39483,34,1024
46,46,1132,1132,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,29,1,0,0,0,0,29,0,0,0,0,1,1,29,29,0,29,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,134,134,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_ma2,stim_ma2,1024,2,48000,-16,experiment,,0,even,142561,27640,147,142704,28410,21611,31694,25529,26786,140539,141547,34177,131,22180,20333,30747,Nouvelle expérience,16,39617,35,1024
44,44,1101,1101,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,30,1,0,0,0,0,30,0,0,0,0,1,1,30,30,0,30,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,27,27,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_yi3,stim_yi3,1024,2,48000,-16,experiment,,0,even,146049,27640,147,146087,28410,21611,31694,25529,26786,142705,144373,34177,131,22180,20333,30747,Nouvelle expérience,16,39644,36,1024
46,46,1073,1073,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,31,1,0,0,0,0,31,0,0,0,0,1,1,31,31,0,31,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,47,47,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_dao2,stim_dao4,1024,2,48000,-16,experiment,,0,even,149185,27640,147,149237,28410,21611,31694,25529,26786,146089,147894,34177,131,22180,20333,30747,Nouvelle expérience,17,39691,37,1024
47,47,1050,1050,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,32,1,0,0,0,0,32,0,0,0,0,1,1,32,32,0,32,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,206,206,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_li1,fill_la1,1024,2,48000,-16,experiment,,0,even,152075,27640,147,152286,28410,21611,31694,25529,26786,149239,150773,34177,131,22180,20333,30747,Nouvelle expérience,18,39897,38,1024
46,46,1027,1027,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,33,1,0,0,0,0,33,0,0,0,0,1,1,33,33,0,33,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,141,141,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_tao2,fill_tiao4,1024,2,48000,-16,experiment,,0,even,154795,27640,147,154953,28410,21611,31694,25529,26786,152288,153664,34177,131,22180,20333,30747,Nouvelle expérience,18,40038,39,1024
45,45,1005,1005,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,34,1,0,0,0,0,34,0,0,0,0,1,1,34,34,0,34,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,145,145,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_seng4,fill_seng4,1024,2,48000,-16,experiment,,0,even,158752,27640,147,158902,28410,21611,31694,25529,26786,154955,156854,34177,131,22180,20333,30747,Nouvelle expérience,18,40183,40,1024
46,46,994,994,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,35,1,0,0,0,0,35,0,0,0,0,1,1,35,35,0,35,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,557,557,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_qi2,fill_xi2,1024,2,48000,-16,experiment,,0,even,161483,27640,147,162052,28410,21611,31694,25529,26786,158904,160363,34177,131,22180,20333,30747,Nouvelle expérience,19,40740,41,1024
48,48,971,971,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,36,1,0,0,0,0,36,0,0,0,0,1,1,36,36,0,36,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,60,60,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_yi1,stim_yi1,1024,2,48000,-16,experiment,,0,even,163947,27640,147,164019,28410,21611,31694,25529,26786,162054,162998,34177,131,22180,20333,30747,Nouvelle expérience,20,40800,42,1024
49,49,955,955,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,37,1,0,0,0,0,37,0,0,0,0,1,1,37,37,0,37,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,248,248,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_ban2,stim_ban4,1024,2,48000,-16,experiment,,0,even,166155,27640,147,166419,28410,21611,31694,25529,26786,164020,165184,34177,131,22180,20333,30747,Nouvelle expérience,21,41048,43,1024
50,50,934,934,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,38,1,0,0,0,0,38,0,0,0,0,1,1,38,38,0,38,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,67,67,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,stim_ban3,stim_ban3,1024,2,48000,-16,experiment,,0,even,169355,27640,147,169435,28410,21611,31694,25529,26786,166420,167883,34177,131,22180,20333,30747,Nouvelle expérience,22,41115,44,1024
49,49,915,915,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,39,1,0,0,0,0,39,0,0,0,0,1,1,39,39,0,39,0,0,1,0,0,0,0,stim0,164.18251319091712,-144.37766919673146,Sat Apr 26 2025 11:42:56 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,78,78,767,2323,558,2475,504,1263,941,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660652120,train_a1,train_e1,fill_bao3,fill_dao3,1024,2,48000,-16,experiment,,0,even,171958,27640,147,172052,28410,21611,31694,25529,26786,169436,170902,34177,131,22180,20333,30747,Nouvelle expérience,22,41193,45,1024
