PERSISTENT,TEMPORARY,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,closed,color_backend,correct,correct_correct_response,correct_correct_response_training,correct_new_1_keyboard_response,correct_new_keyboard_response,correct_new_mouse_response,correct_response,correct_response_train,count_Consent_form,count_correct_response,count_correct_response_training,count_ecouteur_form,count_experiment,count_experiment_loop,count_getting_started,count_logger_exp,count_new_1_keyboard_response,count_new_keyboard_response,count_new_mouse_response,count_osweb,count_play_sampler1,count_play_sampler2,count_play_sound1,count_play_sound2,count_redirect_to_limesurvey,count_stim_fill_sequence,count_study_finished,count_training_loop,count_training_seq,count_training_sketchpad,count_welcome_exp_page,count_welome,credentialless,crossOriginIsolated,cursor_roi,cursor_x,cursor_y,datetime,description,devicePixelRatio,disable_garbage_collection,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,innerHeight,innerWidth,isBrowser,isSecureContext,jatos_uuid,keyboard_backend,length,mouse_backend,name,opensesame_codename,opensesame_version,origin,originAgentCluster,outerHeight,outerWidth,pageXOffset,pageYOffset,penwidth,repeat_cycle,response,response_correct_response,response_correct_response_training,response_new_1_keyboard_response,response_new_keyboard_response,response_new_mouse_response,response_time,response_time_correct_response,response_time_correct_response_training,response_time_new_1_keyboard_response,response_time_new_keyboard_response,response_time_new_mouse_response,response_time_training_sketchpad,response_time_welcome_exp_page,response_time_welome,response_training_sketchpad,response_welcome_exp_page,response_welome,round_decimals,sampler_backend,screenLeft,screenTop,screenX,screenY,scrollX,scrollY,sessionid,sound1,sound2,sound_1,sound_2,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,status,subject_nr,subject_parity,time_correct_response,time_correct_response_training,time_experiment_loop,time_logger_exp,time_new_1_keyboard_response,time_new_keyboard_response,time_new_mouse_response,time_play_sampler1,time_play_sampler2,time_play_sound1,time_play_sound2,time_redirect_to_limesurvey,time_training_loop,time_training_sketchpad,time_welcome_exp_page,time_welome,title,total_correct,total_response_time,total_responses,width
1,0,69,69,3243,3243,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,m,0,10,1,0,0,0,0,10,0,0,0,0,1,1,10,10,0,10,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,m,m,m,space,space,1,258,258,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_yi1,stim_yi1,1024,2,48000,-16,experiment,,0,even,173132,77524,144,173403,80167,53764,107491,75852,76684,171274,172202,131418,120,55646,10461,86884,Nouvelle expérience,11,51886,16,1024
1,0,71,71,3080,3080,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,m,0,11,1,0,0,0,0,11,0,0,0,0,1,1,11,11,0,11,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,m,m,m,space,space,1,473,473,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,fill_pan2,fill_pan2,1024,2,48000,-16,experiment,,0,even,176092,77524,144,176569,80167,53764,107491,75852,76684,173406,174752,131418,120,55646,10461,86884,Nouvelle expérience,12,52359,17,1024
1,0,72,72,2927,2927,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,m,0,12,1,0,0,0,0,12,0,0,0,0,1,1,12,12,0,12,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,m,m,m,space,space,1,329,329,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_ban3,stim_ban3,1024,2,48000,-16,experiment,,0,even,179492,77524,144,179834,80167,53764,107491,75852,76684,176572,178032,131418,120,55646,10461,86884,Nouvelle expérience,13,52688,18,1024
1,0,74,74,2809,2809,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,13,1,0,0,0,0,13,0,0,0,0,1,1,13,13,0,13,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,677,677,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_yi2,stim_yi1,1024,2,48000,-16,experiment,,0,even,181832,77524,144,182517,80167,53764,107491,75852,76684,179838,180892,131418,120,55646,10461,86884,Nouvelle expérience,14,53365,19,1024
1,0,75,75,2726,2726,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,14,1,0,0,0,0,14,0,0,0,0,1,1,14,14,0,14,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,1163,1163,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_ban2,stim_ban4,1024,2,48000,-16,experiment,,0,even,184642,77524,144,185816,80167,53764,107491,75852,76684,182520,183682,131418,120,55646,10461,86884,Nouvelle expérience,15,54528,20,1024
1,0,71,71,2678,2678,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,m,0,15,1,0,0,0,0,15,0,0,0,0,1,1,15,15,0,15,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,m,m,m,space,space,1,1705,1705,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,fill_sheng1,fill_shong1,1024,2,48000,-16,experiment,,0,even,188162,77524,144,189881,80167,53764,107491,75852,76684,185819,187002,131418,120,55646,10461,86884,Nouvelle expérience,15,56233,21,1024
1,0,73,73,2562,2562,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,16,1,0,0,0,0,16,0,0,0,0,1,1,16,16,0,16,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,124,124,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,fill_pan2,fill_pang2,1024,2,48000,-16,experiment,,0,even,192612,77524,144,192747,80167,53764,107491,75852,76684,189883,191232,131418,120,55646,10461,86884,Nouvelle expérience,16,56357,22,1024
1,0,74,74,2514,2514,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,17,1,0,0,0,0,17,0,0,0,0,1,1,17,17,0,17,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,1457,1457,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_sheng1,stim_sheng4,1024,2,48000,-16,experiment,,0,even,195142,77524,144,196612,80167,53764,107491,75852,76684,192750,193947,131418,120,55646,10461,86884,Nouvelle expérience,17,57814,23,1024
1,0,75,75,2439,2439,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,18,1,0,0,0,0,18,0,0,0,0,1,1,18,18,0,18,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,712,712,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_yi2,stim_yi3,1024,2,48000,-16,experiment,,0,even,199333,77524,144,200046,80167,53764,107491,75852,76684,196615,197672,131418,120,55646,10461,86884,Nouvelle expérience,18,58526,24,1024
1,0,76,76,2412,2412,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,19,1,0,0,0,0,19,0,0,0,0,1,1,19,19,0,19,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,1776,1776,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,fill_pa4,fill_ba4,1024,2,48000,-16,experiment,,0,even,202455,77524,144,204243,80167,53764,107491,75852,76684,200049,201193,131418,120,55646,10461,86884,Nouvelle expérience,19,60302,25,1024
1,0,77,77,2323,2323,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,20,1,0,0,0,0,20,0,0,0,0,1,1,20,20,0,20,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,101,101,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,fill_seng1,fill_seng2,1024,2,48000,-16,experiment,,0,even,206933,77524,144,207042,80167,53764,107491,75852,76684,204246,205733,131418,120,55646,10461,86884,Nouvelle expérience,20,60403,26,1024
1,0,78,78,2245,2245,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,21,1,0,0,0,0,21,0,0,0,0,1,1,21,21,0,21,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,224,224,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_sheng1,stim_sheng2,1024,2,48000,-16,experiment,,0,even,209593,77524,144,209825,80167,53764,107491,75852,76684,207046,208233,131418,120,55646,10461,86884,Nouvelle expérience,21,60627,27,1024
1,0,79,79,2182,2182,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,m,0,22,1,0,0,0,0,22,0,0,0,0,1,1,22,22,0,22,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,q,q,m,space,space,1,459,459,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,fill_la1,fill_ma1,1024,2,48000,-16,experiment,,0,even,212323,77524,144,212791,80167,53764,107491,75852,76684,209828,211113,131418,120,55646,10461,86884,Nouvelle expérience,22,61086,28,1024
1,0,79,79,2138,2138,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,m,0,23,1,0,0,0,0,23,0,0,0,0,1,1,23,23,0,23,0,0,1,0,0,0,0,0,,400.4804094703942,12.81892965787714,Thu Apr 24 2025 23:26:07 GMT+0200 (heure d’été d’Europe centrale),The main experiment item,1.5,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,no,768,559,1280,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,,osweb,2.2.1,https://jatos.mindprobe.eu,1,680,1280,0,2,1,0,m,m,m,space,space,1,926,926,2632,6703,1868,23924,15484,43294,20602,space,space,space,2,osweb,0,0,0,0,0,2,1745530024017,train_e1,train_e1,stim_sheng4,stim_sheng4,1024,2,48000,-16,experiment,,0,even,215193,77524,144,216123,80167,53764,107491,75852,76684,212794,213993,131418,120,55646,10461,86884,Nouvelle expérience,23,62012,29,1024
